Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Stock,Regular price,Categories,Tags,Images,Position
simple,ET-0029,"Custom Just Married Shirt, Comfort Colors® Wife Husband Shirts, Mr And Mrs Honeymoon Club Gifts, Newlywed Matching TShirt, Couple Tee",-1,0,visible,,,taxable,1,,12.99,Uncategorized,"Honeymoon Shirt, Honeymoon Club, Mr and Mrs shirt, Newlyweds tshirt, Just Married Summer, Bride Groom Shirts, Bride Shirt, Bachelorette Shirt, Wedding Keepsake Tee, Bridal Shower Crew, custom wedding shirt, Honeymoon Vibes Tee, Beach Honeymoon Tee","https://i.etsystatic.com/66523021/r/il/6d7f56/8445357579/il_fullxfull.8445357579_cg4f.jpg, https://i.etsystatic.com/66523021/r/il/ebbf22/8397474142/il_fullxfull.8397474142_duss.jpg, https://i.etsystatic.com/66523021/r/il/f3bf48/8445357615/il_fullxfull.8445357615_7xjk.jpg, https://i.etsystatic.com/66523021/r/il/fad230/8397473812/il_fullxfull.8397473812_2xxf.jpg, https://i.etsystatic.com/66523021/r/il/075c2c/8445357605/il_fullxfull.8445357605_h07j.jpg, https://i.etsystatic.com/66523021/r/il/bcf618/8397474140/il_fullxfull.8397474140_n6gt.jpg, https://i.etsystatic.com/66523021/r/il/846d8a/8445357657/il_fullxfull.8445357657_59xa.jpg, https://i.etsystatic.com/66523021/r/il/7eaa93/8445357613/il_fullxfull.8445357613_qcs7.jpg, https://i.etsystatic.com/66523021/r/il/dedb91/8247017919/il_fullxfull.8247017919_4ji3.jpg, https://i.etsystatic.com/66523021/r/il/5737ff/8199099376/il_fullxfull.8199099376_n638.jpg",0
simple,ET-0030,"Comfort Colors® Honeymoon Club Shirt, Custom Mr And Mrs Newlywed Wedding Shirts, Just Married TShirt, Wife And Husband Beach Honeymoon Tee",-1,0,visible,,,taxable,1,,12.99,Uncategorized,"Honeymoon Shirt, Honeymoon Club, Mr and Mrs shirt, Just Married Summer, Bride Groom Shirts, Bride Shirt, Bachelorette Shirt, Wedding Keepsake Tee, Bridal Shower Crew, custom wedding shirt, Newlywed Matching, Beach Honeymoon, Honeymoon Vibes Tee","https://i.etsystatic.com/66523021/r/il/80033c/8445326913/il_fullxfull.8445326913_crid.jpg, https://i.etsystatic.com/66523021/r/il/3989f2/8445326995/il_fullxfull.8445326995_kryt.jpg, https://i.etsystatic.com/66523021/r/il/d85858/8397443668/il_fullxfull.8397443668_8pm8.jpg, https://i.etsystatic.com/66523021/r/il/e19f4c/8397443428/il_fullxfull.8397443428_swn1.jpg, https://i.etsystatic.com/66523021/r/il/c78334/8397443434/il_fullxfull.8397443434_14ay.jpg, https://i.etsystatic.com/66523021/r/il/ab4779/8397443436/il_fullxfull.8397443436_t5w2.jpg, https://i.etsystatic.com/66523021/r/il/2cb99e/8397443444/il_fullxfull.8397443444_m4ov.jpg, https://i.etsystatic.com/66523021/r/il/dedb91/8247017919/il_fullxfull.8247017919_4ji3.jpg, https://i.etsystatic.com/66523021/r/il/5737ff/8199099376/il_fullxfull.8199099376_n638.jpg, https://i.etsystatic.com/66523021/r/il/726027/8247017937/il_fullxfull.8247017937_tnnv.jpg",0
simple,ET-0031,"Custom Honeymoon Club Shirt, Palm Tree Couples Club TShirt, Just Married Mr And Mrs Shirts, Wife And Husband Shirt, Beach Honeymoon Tee",-1,0,visible,,,taxable,1,,12.99,Uncategorized,"Honeymoon Shirt, Honeymoon Club, Mr and Mrs shirt, Newlyweds tshirt, Just Married Summer, Bride Groom Shirts, Bride Shirt, Bachelorette Shirt, Wedding Keepsake Tee, Bridal Shower Crew, custom wedding shirt, Honeymoon Vibes Tee, Beach Honeymoon Tee","https://i.etsystatic.com/66523021/r/il/5c2334/8445288193/il_fullxfull.8445288193_h8tw.jpg, https://i.etsystatic.com/66523021/r/il/d16df6/8397405162/il_fullxfull.8397405162_3zwc.jpg, https://i.etsystatic.com/66523021/r/il/d598e8/8397405140/il_fullxfull.8397405140_l7wf.jpg, https://i.etsystatic.com/66523021/r/il/0f1d32/8397405380/il_fullxfull.8397405380_89rn.jpg, https://i.etsystatic.com/66523021/r/il/671c40/8445288287/il_fullxfull.8445288287_34fu.jpg, https://i.etsystatic.com/66523021/r/il/4c8559/8445288309/il_fullxfull.8445288309_so3q.jpg, https://i.etsystatic.com/66523021/r/il/4a68da/8445288317/il_fullxfull.8445288317_34nu.jpg, https://i.etsystatic.com/66523021/r/il/57f9ad/8397405138/il_fullxfull.8397405138_em2b.jpg, https://i.etsystatic.com/66523021/r/il/dedb91/8247017919/il_fullxfull.8247017919_4ji3.jpg, https://i.etsystatic.com/66523021/r/il/5737ff/8199099376/il_fullxfull.8199099376_n638.jpg",0
simple,ET-0032,"Custom Honeymoon Club Shirts, Funny Cat Wedding Mr and Mrs Shirt, Honeymoon Newlyweds Tshirt, Wifey and Hubby Club, Beach Honeymoon Tee",-1,0,visible,,,taxable,1,,12.99,Uncategorized,"Honeymoon Shirt, Honeymoon Club, Mr and Mrs shirt, Newlyweds tshirt, Just Married Summer, Bride Groom Shirts, Bride Shirt, Bachelorette Shirt, Wedding Keepsake Tee, Bridal Shower Crew, custom wedding shirt, Cat Wedding Tee, Honeymoon Cat","https://i.etsystatic.com/66523021/r/il/36dd7d/8397322574/il_fullxfull.8397322574_nghw.jpg, https://i.etsystatic.com/66523021/r/il/5fe3d8/8397322502/il_fullxfull.8397322502_kvx3.jpg, https://i.etsystatic.com/66523021/r/il/7c90f6/8397322584/il_fullxfull.8397322584_ry8g.jpg, https://i.etsystatic.com/66523021/r/il/1541fb/8445205889/il_fullxfull.8445205889_h9g3.jpg, https://i.etsystatic.com/66523021/r/il/119694/8445205939/il_fullxfull.8445205939_354w.jpg, https://i.etsystatic.com/66523021/r/il/70723b/8445205849/il_fullxfull.8445205849_obj5.jpg, https://i.etsystatic.com/66523021/r/il/222263/8445205875/il_fullxfull.8445205875_hvt1.jpg, https://i.etsystatic.com/66523021/r/il/dedb91/8247017919/il_fullxfull.8247017919_4ji3.jpg, https://i.etsystatic.com/66523021/r/il/5737ff/8199099376/il_fullxfull.8199099376_n638.jpg, https://i.etsystatic.com/66523021/r/il/726027/8247017937/il_fullxfull.8247017937_tnnv.jpg",0
simple,ET-0033,"Personalized Besties Trip T-Shirt, Custom Girls Trip Tee, Matching Friends Travel Shirt, Beach Getaway Outfit, Summer Vacation Shirts",-1,0,visible,,,taxable,1,,12.99,Uncategorized,"Road Trip Tee, Road Trip Friends, Besties Trip, Matching Friends Tee, Friendship Beach Tee, Shirts for Besties, Vacation Beach Shirt, Friends Trip Shirts, Friendcation Shirts, Girls Trip Shirts, Besties on Vacay, Group Matching Shirt, Girls Vacation Shirt","https://i.etsystatic.com/66523021/r/il/9581bd/8306690175/il_fullxfull.8306690175_f92f.jpg, https://i.etsystatic.com/66523021/r/il/9f8743/8258775956/il_fullxfull.8258775956_5bf4.jpg, https://i.etsystatic.com/66523021/r/il/1a37a5/8258775984/il_fullxfull.8258775984_gzm7.jpg, https://i.etsystatic.com/66523021/r/il/c34c45/8306690265/il_fullxfull.8306690265_rjgw.jpg, https://i.etsystatic.com/66523021/r/il/a6064c/8258775988/il_fullxfull.8258775988_pwp6.jpg, https://i.etsystatic.com/66523021/r/il/55f8e3/8306690125/il_fullxfull.8306690125_pzyb.jpg, https://i.etsystatic.com/66523021/r/il/bacfda/8306690161/il_fullxfull.8306690161_3xb9.jpg, https://i.etsystatic.com/66523021/r/il/1bcd41/8247017933/il_fullxfull.8247017933_5yqb.jpg, https://i.etsystatic.com/66523021/r/il/dedb91/8247017919/il_fullxfull.8247017919_4ji3.jpg, https://i.etsystatic.com/66523021/r/il/5737ff/8199099376/il_fullxfull.8199099376_n638.jpg",0
simple,ET-0034,"Just Married Cat Wedding Shirt, Newlywed Couple Matching T-Shirt, Mr And Mrs Tee Just Meowied Club Shirts, Honeymoon Gift For Bride Groom",-1,0,visible,,,taxable,1,,12.99,Uncategorized,"Comfort Colors Tee, Wedding Keepsake Tee, Bridal Shower Crew, custom wedding shirt, Engagement Gift, Team Bride, Groom Shirts, Bachelorette Shirt, Just Got Meowied, Bachelorette Cat Tee, Just Married Cat, Just Meowied Club, Honeymoon Gift","https://i.etsystatic.com/66523021/r/il/f45729/8380678740/il_fullxfull.8380678740_n0d1.jpg, https://i.etsystatic.com/66523021/r/il/2816b0/8428551689/il_fullxfull.8428551689_jojn.jpg, https://i.etsystatic.com/66523021/r/il/6c8c97/8428551705/il_fullxfull.8428551705_awap.jpg, https://i.etsystatic.com/66523021/r/il/b2d3a3/8380678284/il_fullxfull.8380678284_glew.jpg, https://i.etsystatic.com/66523021/r/il/37d612/8380678698/il_fullxfull.8380678698_kiqk.jpg, https://i.etsystatic.com/66523021/r/il/59049d/8380678700/il_fullxfull.8380678700_sjp6.jpg, https://i.etsystatic.com/66523021/r/il/0eaa86/8380678674/il_fullxfull.8380678674_ax06.jpg, https://i.etsystatic.com/66523021/r/il/dea59a/8380678762/il_fullxfull.8380678762_m1jx.jpg, https://i.etsystatic.com/66523021/r/il/dedb91/8247017919/il_fullxfull.8247017919_4ji3.jpg, https://i.etsystatic.com/66523021/r/il/5737ff/8199099376/il_fullxfull.8199099376_n638.jpg",0
simple,ET-0035,"Girls Gone Mild Bachelorette Shirt, Custom Spa Party PJS Weekend Girls Night TShirt, Bridesmaid Tee Gifts,  Relaxed Bridal Party Trip Tees",-1,0,visible,,,taxable,1,,12.99,Uncategorized,"Bride Shirt, Bachelorette Shirt, Bridemaid Shirt Fun, Wedding Keepsake Tee, Bridal Shower Crew, custom wedding shirt, Engagement Gift, Team Bride, Comfort Colors Tee, Girls Gone Mild, Bachelorette Spa, Spa Girls Weekend, Sleepover Bach Shirt","https://i.etsystatic.com/66523021/r/il/fabddb/8380508376/il_fullxfull.8380508376_90f6.jpg, https://i.etsystatic.com/66523021/r/il/40fe77/8380508374/il_fullxfull.8380508374_66aq.jpg, https://i.etsystatic.com/66523021/r/il/166a12/8428381431/il_fullxfull.8428381431_k486.jpg, https://i.etsystatic.com/66523021/r/il/d56306/8380508534/il_fullxfull.8380508534_jtjr.jpg, https://i.etsystatic.com/66523021/r/il/8c8c6a/8380508680/il_fullxfull.8380508680_he67.jpg, https://i.etsystatic.com/66523021/r/il/de5990/8428381465/il_fullxfull.8428381465_eal3.jpg, https://i.etsystatic.com/66523021/r/il/f9ddbf/8380508444/il_fullxfull.8380508444_oubl.jpg, https://i.etsystatic.com/66523021/r/il/ab3081/8380508442/il_fullxfull.8380508442_j5i4.jpg, https://i.etsystatic.com/66523021/r/il/dedb91/8247017919/il_fullxfull.8247017919_4ji3.jpg, https://i.etsystatic.com/66523021/r/il/5737ff/8199099376/il_fullxfull.8199099376_n638.jpg",0
simple,ET-0036,"Girls Gone Silly Bachelorette Party Shirt, Personalized Goose Bride Tshirt, Comfort Colors Bridal Party Gift, Funny Bridesmaid Proposal Tee",-1,0,visible,,,taxable,1,,12.99,Uncategorized,"Silly Goose Bach, Bride Gone Silly, Bride Shirt, Bachelorette Shirt, Bridemaid Shirt Fun, Cowgirl Goose Bride, Wedding Keepsake Tee, Bridal Shower Crew, custom wedding shirt, Engagement Gift, Team Bride, Groom Shirts, Comfort Colors Tee","https://i.etsystatic.com/66523021/r/il/53b8fb/8424082393/il_fullxfull.8424082393_cdaj.jpg, https://i.etsystatic.com/66523021/r/il/caefea/8424082577/il_fullxfull.8424082577_ohvi.jpg, https://i.etsystatic.com/66523021/r/il/de8047/8424082555/il_fullxfull.8424082555_s096.jpg, https://i.etsystatic.com/66523021/r/il/6e0036/8376209716/il_fullxfull.8376209716_qs40.jpg, https://i.etsystatic.com/66523021/r/il/ee9cd5/8376210588/il_fullxfull.8376210588_d9yh.jpg, https://i.etsystatic.com/66523021/r/il/d0858d/8424082477/il_fullxfull.8424082477_5k42.jpg, https://i.etsystatic.com/66523021/r/il/4a64a8/8424082621/il_fullxfull.8424082621_h640.jpg, https://i.etsystatic.com/66523021/r/il/8da8ab/8424082093/il_fullxfull.8424082093_aj3g.jpg, https://i.etsystatic.com/66523021/r/il/8743d5/8424083071/il_fullxfull.8424083071_hxd4.jpg, https://i.etsystatic.com/66523021/r/il/dedb91/8247017919/il_fullxfull.8247017919_4ji3.jpg",0
simple,ET-0037,"Most Likely To Family Road Trip Shirt, Comfort Colors Group Matching Trip Shirts, Personalized Family Vacation T-Shirt, Family Trip Tees",-1,0,visible,,,taxable,1,,12.99,Uncategorized,"Family Matching Tee, Family trip shirt, Family vacation tee, Family Holiday shirt, family reunion shirt, summer family shirts, Most Likely to shirt, Road Trip Tee, Travel Most Likely, Road Trip Friends, Family Travel Tees, Fun Tshirt, Most Likely to Tn","https://i.etsystatic.com/66523021/r/il/4deceb/8297806363/il_fullxfull.8297806363_5vg3.jpg, https://i.etsystatic.com/66523021/r/il/372029/8249891888/il_fullxfull.8249891888_qzct.jpg, https://i.etsystatic.com/66523021/r/il/63feb4/8249891896/il_fullxfull.8249891896_fnl6.jpg, https://i.etsystatic.com/66523021/r/il/a27be0/8297806675/il_fullxfull.8297806675_ls7u.jpg, https://i.etsystatic.com/66523021/r/il/95e4da/8249892092/il_fullxfull.8249892092_9lg6.jpg, https://i.etsystatic.com/66523021/r/il/d00c6e/8297806501/il_fullxfull.8297806501_szjq.jpg, https://i.etsystatic.com/66523021/r/il/5e8825/8297806469/il_fullxfull.8297806469_fi24.jpg, https://i.etsystatic.com/66523021/r/il/5b95d3/8249892204/il_fullxfull.8249892204_ibv5.jpg, https://i.etsystatic.com/66523021/r/il/1bcd41/8247017933/il_fullxfull.8247017933_5yqb.jpg, https://i.etsystatic.com/66523021/r/il/dedb91/8247017919/il_fullxfull.8247017919_4ji3.jpg",0
simple,ET-0038,"Getting Meowied Bachelorette Shirt, Cat Lover Bridal Party Tee, Personalized Bach Party Shirts, Bridesmaid Gift, Funny Trip Wedding Crew Tee",-1,0,visible,,,taxable,1,,12.99,Uncategorized,"Comfort Colors Tee, Wedding Keepsake Tee, Bridal Shower Crew, custom wedding shirt, Engagement Gift, Team Bride, Groom Shirts, Bachelorette Shirt, Cat Wedding Shirt, Just Got Meowied, Bachelorette Cat Tee, Here to Purrty, Getting Meowied","https://i.etsystatic.com/66523021/r/il/d020c2/8371489586/il_fullxfull.8371489586_8ty3.jpg, https://i.etsystatic.com/66523021/r/il/176786/8371489890/il_fullxfull.8371489890_69wd.jpg, https://i.etsystatic.com/66523021/r/il/17743c/8371489738/il_fullxfull.8371489738_s7ti.jpg, https://i.etsystatic.com/66523021/r/il/038c6d/8419369125/il_fullxfull.8419369125_8q3j.jpg, https://i.etsystatic.com/66523021/r/il/d6877e/8371554756/il_fullxfull.8371554756_77fu.jpg, https://i.etsystatic.com/66523021/r/il/f86dda/8419369441/il_fullxfull.8419369441_ayqi.jpg, https://i.etsystatic.com/66523021/r/il/9c1e4e/8371489810/il_fullxfull.8371489810_fccu.jpg, https://i.etsystatic.com/66523021/r/il/ce09bd/8419368805/il_fullxfull.8419368805_kwfk.jpg, https://i.etsystatic.com/66523021/r/il/dedb91/8247017919/il_fullxfull.8247017919_4ji3.jpg, https://i.etsystatic.com/66523021/r/il/5737ff/8199099376/il_fullxfull.8199099376_n638.jpg",0
simple,ET-0039,"Look Who’s Getting Married Shirt, Personalized Wedding Photo T-Shirt, Custom Bride Groom Tee, Bridal Shower Gift, Bachelorette Shirts",-1,0,visible,,,taxable,1,,12.99,Uncategorized,"Comfort Colors Tee, Vintage Shirt, Bride Photo Shirt, Wedding Keepsake Tee, Look Who Married, Bridal Shower Crew, custom wedding shirt, Engagement Gift, Bachelorette Shirt, Custom Photo Bride, Team Bride, Groom Shirts, Personalized Wedding","https://i.etsystatic.com/66523021/r/il/ba61d7/8419202289/il_fullxfull.8419202289_i0n8.jpg, https://i.etsystatic.com/66523021/r/il/4e33bb/8371281968/il_fullxfull.8371281968_6skz.jpg, https://i.etsystatic.com/66523021/r/il/c2998a/8371281258/il_fullxfull.8371281258_9n9s.jpg, https://i.etsystatic.com/66523021/r/il/e5f678/8419163457/il_fullxfull.8419163457_3ry2.jpg, https://i.etsystatic.com/66523021/r/il/1a3e2c/8419161861/il_fullxfull.8419161861_mbe6.jpg, https://i.etsystatic.com/66523021/r/il/98ffdb/8371280878/il_fullxfull.8371280878_g1tv.jpg, https://i.etsystatic.com/66523021/r/il/ff869c/8371282348/il_fullxfull.8371282348_s6b2.jpg, https://i.etsystatic.com/66523021/r/il/1bcd41/8247017933/il_fullxfull.8247017933_5yqb.jpg, https://i.etsystatic.com/66523021/r/il/dedb91/8247017919/il_fullxfull.8247017919_4ji3.jpg, https://i.etsystatic.com/66523021/r/il/5737ff/8199099376/il_fullxfull.8199099376_n638.jpg",0
simple,ET-0040,"Fall Besties Trip 2026 Shirts, Custom Fall Girls Weekend Shirt, Trendy Comfort Colors BFF Autumn Friends Trip Matching Group Tees",-1,0,visible,,,taxable,1,,12.99,Uncategorized,"Road Trip Tee, Besties Trip, Matching Friends Tee, Shirts for Besties, Friends Trip Shirts, Girls Trip Shirts, Group Matching Shirt, Girls Vacation Shirt, Girls Trip Fall Tee, Squad Trip Shirt, Bff Vacation Shirts, Friends Weekend Tee, Fall Besties Trip","https://i.etsystatic.com/66523021/r/il/a8af7c/8415095735/il_fullxfull.8415095735_54ho.jpg, https://i.etsystatic.com/66523021/r/il/93f531/8415095793/il_fullxfull.8415095793_tw1v.jpg, https://i.etsystatic.com/66523021/r/il/f4dd35/8415095771/il_fullxfull.8415095771_l0gb.jpg, https://i.etsystatic.com/66523021/r/il/8a5e4f/8415095869/il_fullxfull.8415095869_h9xl.jpg, https://i.etsystatic.com/66523021/r/il/6c2354/8415095865/il_fullxfull.8415095865_dufh.jpg, https://i.etsystatic.com/66523021/r/il/9a1eea/8415095681/il_fullxfull.8415095681_7480.jpg, https://i.etsystatic.com/66523021/r/il/a72b4c/8415095987/il_fullxfull.8415095987_66js.jpg, https://i.etsystatic.com/66523021/r/il/dedb91/8247017919/il_fullxfull.8247017919_4ji3.jpg, https://i.etsystatic.com/66523021/r/il/5737ff/8199099376/il_fullxfull.8199099376_n638.jpg, https://i.etsystatic.com/66523021/r/il/726027/8247017937/il_fullxfull.8247017937_tnnv.jpg",0
simple,ET-0041,"Personalized Family Matching Camping Shirts, Custom Family Trip Shirt, Lake Weekend Outdoor Camp Tee, Summer Family Reunion Group Tees",-1,0,visible,,,taxable,1,,12.99,Uncategorized,"Family Matching Tee, Family trip shirt, Family vacation tee, Family Holiday shirt, family reunion shirt, family camping shirt, summer family shirts, One Happy Camper, Family Happy Camper, Camping Theme Kids, Camp Crew Tee, Custom Camping Shirt, Camping Crew 2026","https://i.etsystatic.com/66523021/r/il/8b32b8/8414986267/il_fullxfull.8414986267_e319.jpg, https://i.etsystatic.com/66523021/r/il/d61bdb/8367106874/il_fullxfull.8367106874_jw09.jpg, https://i.etsystatic.com/66523021/r/il/6c765c/8367107342/il_fullxfull.8367107342_17ua.jpg, https://i.etsystatic.com/66523021/r/il/59b4a0/8367126274/il_fullxfull.8367126274_5gjn.jpg, https://i.etsystatic.com/66523021/r/il/9b84c6/8367107338/il_fullxfull.8367107338_lm3q.jpg, https://i.etsystatic.com/66523021/r/il/8cfb06/8414987501/il_fullxfull.8414987501_3tym.jpg, https://i.etsystatic.com/66523021/r/il/3450e9/8367109082/il_fullxfull.8367109082_e573.jpg, https://i.etsystatic.com/66523021/r/il/342ecf/8414986757/il_fullxfull.8414986757_k77i.jpg, https://i.etsystatic.com/66523021/r/il/67899e/8367108384/il_fullxfull.8367108384_lzz3.jpg, https://i.etsystatic.com/66523021/r/il/1bcd41/8247017933/il_fullxfull.8247017933_5yqb.jpg",0
simple,ET-0042,"Custom Girls Trip 2026 Shirts, Personalized Best Friends Vacation Weekend Matching Tshirt, Beach Summer Vacay Mode Tee, Girl Gang Group Gift",-1,0,visible,,,taxable,1,,12.99,Uncategorized,"Road Trip Friends, Besties Trip, Matching Friends Tee, Shirts for Besties, Friends Trip Shirts, Girls Trip Shirts, Besties on Vacay, Group Matching Shirt, Girls Vacation Shirt, Girls Beach Trip Tee, Girls Weekend Shirts, Ladies Trip Merch, Comfort Colors","https://i.etsystatic.com/66523021/r/il/e56799/8414067929/il_fullxfull.8414067929_5635.jpg, https://i.etsystatic.com/66523021/r/il/e7b5e5/8414067959/il_fullxfull.8414067959_svow.jpg, https://i.etsystatic.com/66523021/r/il/3833bc/8366190702/il_fullxfull.8366190702_n7ia.jpg, https://i.etsystatic.com/66523021/r/il/21fe11/8366190678/il_fullxfull.8366190678_2ub5.jpg, https://i.etsystatic.com/66523021/r/il/cfd6ba/8414067979/il_fullxfull.8414067979_f908.jpg, https://i.etsystatic.com/66523021/r/il/4dc9fe/8414068001/il_fullxfull.8414068001_3rmc.jpg, https://i.etsystatic.com/66523021/r/il/dedb91/8247017919/il_fullxfull.8247017919_4ji3.jpg, https://i.etsystatic.com/66523021/r/il/5737ff/8199099376/il_fullxfull.8199099376_n638.jpg, https://i.etsystatic.com/66523021/r/il/726027/8247017937/il_fullxfull.8247017937_tnnv.jpg, https://i.etsystatic.com/66523021/r/il/5380b8/8247017941/il_fullxfull.8247017941_p4ow.jpg",0
simple,ET-0043,"Express Shipping Upgrade, Fast Shipping, Express Shipping,Fast Delivery,Quick Delivery, Expedited Shipping,Quick Shipping",-1,0,visible,,,taxable,1,,20.99,Uncategorized,"Fast Shipping, Fast Delivery, Quick Delivery, Expedited Shipping, Quick Shipping, Express Shipping","https://i.etsystatic.com/66523021/r/il/c3eb6c/8221457960/il_fullxfull.8221457960_ineh.jpg, https://i.etsystatic.com/66523021/r/il/b3e1ce/8269382211/il_fullxfull.8269382211_bkju.jpg",0
simple,ET-0044,"First Day of School T-shirt, Comfort Colors Matching First Day Teacher Shirt, 1st Day Back To School Tee, Funny Group Teacher Shirts",-1,0,visible,,,taxable,1,,12.99,Uncategorized,"Kindergarten team, Kindergarten Student, School Outfit, kindergarten girl, School Vibes Shirt, Kindergarten Shirt, kindergarten teacher, first grade teacher, first day of school, back to school shirt, grade level shirt, school kids shirt, fruits school","https://i.etsystatic.com/66523021/r/il/6104f1/8410430007/il_fullxfull.8410430007_oj5o.jpg, https://i.etsystatic.com/66523021/r/il/d2e52b/8362513488/il_fullxfull.8362513488_pa8j.jpg, https://i.etsystatic.com/66523021/r/il/f220ec/8362513472/il_fullxfull.8362513472_tu2x.jpg, https://i.etsystatic.com/66523021/r/il/ee65a1/8410397337/il_fullxfull.8410397337_vt8t.jpg, https://i.etsystatic.com/66523021/r/il/7c7d60/8410397315/il_fullxfull.8410397315_9s7x.jpg, https://i.etsystatic.com/66523021/r/il/554024/8410397305/il_fullxfull.8410397305_kf6q.jpg, https://i.etsystatic.com/66523021/r/il/5b3218/8362513490/il_fullxfull.8362513490_szi6.jpg, https://i.etsystatic.com/66523021/r/il/83ed03/8410397309/il_fullxfull.8410397309_5lwj.jpg, https://i.etsystatic.com/66523021/r/il/1bcd41/8247017933/il_fullxfull.8247017933_5yqb.jpg, https://i.etsystatic.com/66523021/r/il/dedb91/8247017919/il_fullxfull.8247017919_4ji3.jpg",0
simple,ET-0045,"Personalized Spooky One Family Matching Sweatshirt, Retro Fall Mama Dada Baby Outfit, Funny Ghost First Halloween Birthday TShirt",-1,0,visible,,,taxable,1,,12.99,Uncategorized,"Comfort Colors, Family Matching Tee, Family Sweatshirts, Halloween, Mama and Mini, Spooky Mama, Family Halloween, Little Boo Sweater, Mama Dada Mini, Halloween 1st Bday, Spooky One Outfit, Halloween Toddler, Funny Ghost","https://i.etsystatic.com/66523021/r/il/a8f03a/8394305961/il_fullxfull.8394305961_oaka.jpg, https://i.etsystatic.com/66523021/r/il/022c16/8394305943/il_fullxfull.8394305943_pn99.jpg, https://i.etsystatic.com/66523021/r/il/ae20bd/8394306011/il_fullxfull.8394306011_husl.jpg, https://i.etsystatic.com/66523021/r/il/f89012/8346418732/il_fullxfull.8346418732_q79c.jpg, https://i.etsystatic.com/66523021/r/il/c8640e/8394305977/il_fullxfull.8394305977_cok4.jpg, https://i.etsystatic.com/66523021/r/il/f93bd2/8394305975/il_fullxfull.8394305975_qge7.jpg, https://i.etsystatic.com/66523021/r/il/54ef61/8346418740/il_fullxfull.8346418740_mxcl.jpg, https://i.etsystatic.com/66523021/r/il/92199e/8314899983/il_fullxfull.8314899983_gpyd.jpg, https://i.etsystatic.com/66523021/r/il/dedb91/8247017919/il_fullxfull.8247017919_4ji3.jpg, https://i.etsystatic.com/66523021/r/il/5737ff/8199099376/il_fullxfull.8199099376_n638.jpg",0
simple,ET-0046,"Personalized Fall Patchwork Pumpkin Sweatshirt, Mama Dada Spooky One Family Matching Shirts, Autumn Gingham Floral Print Thanksgiving Tee",-1,0,visible,,,taxable,1,,12.99,Uncategorized,"Baby Autumn Sweater, Matching Pumpkin Tee, Toddler Halloween, Fall Sweater, Baby Pumpkin Shirt, Thanksgiving, Comfort Colors, Mama Dada Pumpkin, Family Pumpkin Patch, Mama and Mini, Patchwork Letters, Leopard Pumpkin Tee, Spooky One","https://i.etsystatic.com/66523021/r/il/c4fe6b/8346409544/il_fullxfull.8346409544_3ioq.jpg, https://i.etsystatic.com/66523021/r/il/13e8de/8346409502/il_fullxfull.8346409502_nrib.jpg, https://i.etsystatic.com/66523021/r/il/e17bb5/8346409568/il_fullxfull.8346409568_pon0.jpg, https://i.etsystatic.com/66523021/r/il/ca1a43/8394296761/il_fullxfull.8394296761_roe9.jpg, https://i.etsystatic.com/66523021/r/il/918030/8394296765/il_fullxfull.8394296765_ckip.jpg, https://i.etsystatic.com/66523021/r/il/0a0219/8394296749/il_fullxfull.8394296749_rnqy.jpg, https://i.etsystatic.com/66523021/r/il/f96c94/8346409550/il_fullxfull.8346409550_kgrc.jpg, https://i.etsystatic.com/66523021/r/il/92199e/8314899983/il_fullxfull.8314899983_gpyd.jpg, https://i.etsystatic.com/66523021/r/il/dedb91/8247017919/il_fullxfull.8247017919_4ji3.jpg, https://i.etsystatic.com/66523021/r/il/5737ff/8199099376/il_fullxfull.8199099376_n638.jpg",0
simple,ET-0047,"Personalized Pumpkin Matching Family Shirt, Custom Mama Daddy Baby Fall Outfit, Boho Autumn Sweatshirt, Funny Halloween Thanksgiving Gifts",-1,0,visible,,,taxable,1,,12.99,Uncategorized,"Baby Autumn Sweater, Matching Pumpkin Tee, Toddler Halloween, Fall Sweater, Pumpkin Girls, Boys Fall Sweatshirt, Baby Pumpkin Shirt, Fall Fest Shirts, Thanksgiving, Comfort Colors, Mamma and Mini, Mama Dada Pumpkin, Family Pumpkin Patch","https://i.etsystatic.com/66523021/r/il/757591/8394043883/il_fullxfull.8394043883_lwir.jpg, https://i.etsystatic.com/66523021/r/il/385803/8394043641/il_fullxfull.8394043641_mryu.jpg, https://i.etsystatic.com/66523021/r/il/95b74b/8346241844/il_fullxfull.8346241844_2u24.jpg, https://i.etsystatic.com/66523021/r/il/48ba23/8346156906/il_fullxfull.8346156906_jx20.jpg, https://i.etsystatic.com/66523021/r/il/08e90b/8394043905/il_fullxfull.8394043905_1lep.jpg, https://i.etsystatic.com/66523021/r/il/f54f3f/8346156608/il_fullxfull.8346156608_laxq.jpg, https://i.etsystatic.com/66523021/r/il/ad2013/8394043811/il_fullxfull.8394043811_9iue.jpg, https://i.etsystatic.com/66523021/r/il/d4db38/8346156858/il_fullxfull.8346156858_jtcn.jpg, https://i.etsystatic.com/66523021/r/il/92199e/8314899983/il_fullxfull.8314899983_gpyd.jpg, https://i.etsystatic.com/66523021/r/il/dedb91/8247017919/il_fullxfull.8247017919_4ji3.jpg",0
